_id,name,factory,style,abv
rate_beer_1627,Bewdley Tornado,Bewdley,Bitter,4.1
rate_beer_1628,Snake River Fireweed IRA,Snake River Brewing Co.,Amber Ale,6.5
rate_beer_1629,Brewerkz Mad Bee Honey Ale,Brewerkz,Golden Ale/Blond Ale,6.0
rate_beer_1630,Kirin Fuyu Nodogoshi Hanayagu Koku,Kirin Brewery Company,Amber Lager/Vienna,6.0
rate_beer_1631,Abbeydale Serenity,Abbeydale,Golden Ale/Blond Ale,3.6
rate_beer_1632,Big Bear Lake Sage Hopinion IPA,Big Bear Lake Brewing Company,Session IPA,4.3
rate_beer_1633,Cellar Rats Rat Tail Ale,Cellar Rats Brewery &#40;DebonnÃ© Vineyards&#41;,American Pale Ale,6.0
rate_beer_1634,Everards Stateside Rye,Everards,Specialty Grain,4.5
rate_beer_1635,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co.,American Strong Ale,7.1
rate_beer_1636,La Rouget de Lisle PrintaniÃ¨re,La Rouget de Lisle,Premium Lager,6.4
rate_beer_1637,Pyynikin Papabeers Ruby Jazz Ale Special Edition,Pyynikin KÃ¤sityÃ¶lÃ¤ispanimo,Amber Ale,5.3
rate_beer_1638,Ballast Point Tongue Buckler Imperial Red Ale,Ballast Point Brewing Company,American Strong Ale,10.0
rate_beer_1639,Adkin Alfred_s Elswith Ale,Adkin,Bitter,4.0
rate_beer_1640,7venth Sun / Red Light  Red Light Let_s Go Halvsies,7venth Sun Brewery,Berliner Weisse,4.0
rate_beer_1641,The Livery Harbor Shores Amber ,The Livery,Amber Ale,4.75
rate_beer_1642,16 Mile Soulful Ginger,16 Mile Brewing Company,Spice/Herb/Vegetable,
rate_beer_1643,12 Degree Crimson Fog,12 Degree Brewing,Abt/Quadrupel,9.0
rate_beer_1644,Vadia Loira Export,Essencia D_Alma Lda - Vadia Cervejas,Pilsener,5.1
rate_beer_1645,8 Wired Tall Poppy India Red Ale,Renaissance Brewing,Amber Ale,7.0
rate_beer_1646,Red Arrow Midnite Umber Ale,Red Arrow Brewing,Amber Ale,5.1
rate_beer_1647,Bull City Movamber Moustache Ale ,Bull City Burger and Brewery,Amber Ale,
rate_beer_1648,Covered Bridge Moustache SMaSH,Covered Bridge Brewing Company,American Pale Ale,5.0
rate_beer_1649,TitanbrÃ¤u Rossa,TitanbrÃ¤u - Birrificio Artigianale Sammarinese,Amber Ale,7.5
rate_beer_1650,Pike Unite Red Rye Ale,Pike Brewing Company,Amber Ale,4.6
rate_beer_1651,Twisted Pine American Amber Ale,Twisted Pine Brewing,Amber Ale,5.5
rate_beer_1652,3 Rivers Manchester IPA,3 Rivers,Bitter,4.2
rate_beer_1653,On Rotation Saved By The Belma,On Rotation,Amber Ale,5.0
rate_beer_1654,Ambar Pale Ale 1900,La Zaragozana,English Pale Ale,4.8
rate_beer_1655,LTD I Dream of Amber,LTD Brewing Company,Amber Ale,5.5
rate_beer_1656,Findlay Sweet Amber Ale,Findlay Brewing Company,Amber Ale,5.5
rate_beer_1657,Clocktower Fenian Red,Clocktower Brewpub,Irish Ale,
rate_beer_1658,10 Barrel Big Daddy Fresh,10 Barrel Brewing &#40;AB InBev&#41;,India Pale Ale &#40;IPA&#41;,6.1
rate_beer_1659,BarNone Red Eye IPA,BarNone Brewing,India Pale Ale &#40;IPA&#41;,
rate_beer_1660,Highlands Hollow 3 Speed,Highlands Hollow,Amber Ale,6.3
rate_beer_1661,Edge Imperial Red Ale &#40;Spring Seasonal&#41;,Edge Brewing Company,American Strong Ale,8.5
rate_beer_1662,BJ_s Barrel Aged Jeremiah Red,BJ_s Restaurant & Brewhouse,American Strong Ale,7.3
rate_beer_1663,Marthas Will_s Fault Wicked Good Beah,Marthas Exchange Restaurant and Brewing,Premium Bitter/ESB,5.3
rate_beer_1664,Snake River Danimal_s Farmhouse Saison,Snake River Brewing Co.,Saison,7.0
rate_beer_1665,Brewbakers Red Hawk Ale,Brewbakers Brewing Company,Amber Ale,
rate_beer_1666,ManRock Fear The Reaper Amber,ManRock Brewing Company,Amber Ale,6.1
rate_beer_1667,Bulldog Roby Red Ale,Bulldog Brewing Company,Amber Ale,
rate_beer_1668,Asheville United Pale Ale,Asheville Brewing Company,American Pale Ale,5.6
rate_beer_1669,Brewster_s Red Hop Lover,Brewster_s &#40;UK&#41;,Bitter,4.2
rate_beer_1670,Angel City Belligerent Bloke &#40;4.5%&#41;,Angel City Brewing Company,Amber Ale,4.5
rate_beer_1671,Beer & Burger No.2 India Pale Ale,Old Town Brewery &#40;formerly Motala Brygghus&#41;,India Pale Ale &#40;IPA&#41;,6.3
rate_beer_1672,St. George Fishbones Amber Ale,St. George Brewing Company,Amber Ale,5.2
rate_beer_1673,Tempest A Face With No Name,Tempest Brew Co,Amber Ale,6.0
rate_beer_1674,Le Saint Graal Flashwood,Le Saint Graal,Amber Ale,5.5
rate_beer_1675,Crux Experimental Off Leash,Crux Fermentation Project,Session IPA,4.5
rate_beer_1676,Brains Open Casket,Brains,Bitter,4.5
rate_beer_1677,Birdsview Amber Lushus,Birdsview Brewing Company,Amber Ale,7.3
rate_beer_1678,Mammoth / June Lake Swordfight IRA,Mammoth Brewing Company,India Pale Ale &#40;IPA&#41;,6.0
rate_beer_1679,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79
rate_beer_1680,Caldera No Grain No Pain,Caldera Brewing Company,Amber Ale,5.4
rate_beer_1681,Fat Bottom Ruby Red American Ale,Fat Bottom Brewery,Amber Ale,4.6
rate_beer_1682,Barley_s Barrel Aged Ulysses Imperial Red Ale,Barley_s Brewing Company,American Strong Ale,8.6
rate_beer_1683,Whetstone Station Waimea Wonders,Whetstone Station,Amber Ale,5.4
rate_beer_1684,Knucklehead Ehret_s Amber Ale ,Knucklehead Craft Brewing,Amber Ale,5.9
rate_beer_1685,Liquid Riot Jewel Box Bronze,Liquid Riot Bottling Company,Amber Ale,6.0
rate_beer_1686,Olivers Shot Down in Flames,Oliver Breweries,English Strong Ale,8.0
rate_beer_1687,Lighthouse Race Rocks Ale,Lighthouse Brewing &#40;Canada&#41;,Amber Ale,5.2
rate_beer_1688,Amber_s Honey Brown,Alley Kat Brewing Company,Amber Lager/Vienna,5.0
rate_beer_1689,508 Brollaboration Series #2 - Hamber,508 Gastrobrewery,Amber Ale,6.2
rate_beer_1690,Draught House Nut Bush Ale,Draught House Pub & Brewery,Amber Ale,
rate_beer_1691,Katabatic Anabatic Amber,Katabatic Brewing Company,Amber Ale,6.0
rate_beer_1692,Pismo Roadster Red Ale,Pismo Brewing Company,Amber Ale,5.7
rate_beer_1693,Brutal Brewing Texas State Of Mind Austin Amber ,Spendrups Bryggeri,Amber Ale,5.0
rate_beer_1694,Buffalo Tap Room Amber Ale,Custom Brewcrafters,Amber Ale,5.2
rate_beer_1695,Bindlestick Monkey Wagon Amber Ale,Bindlestick Brewing Company,Amber Ale,5.3
rate_beer_1696,Glastonbury Lady of the Lake,Glastonbury,Bitter,4.2
rate_beer_1697,Carbondale Beer Works Bonedog Amber,Carbondale Beer Works,Amber Ale,5.5
rate_beer_1698,Swamp Head Sciaenhops Imperial Red Ale,Swamp Head Brewery,American Strong Ale,8.3
rate_beer_1699,Blue Heron Walking Red,Blue Heron Brewpub,American Strong Ale,9.25
rate_beer_1700,Nurse Vetusta,Cerveza Mica de la Sierra,Amber Ale,5.3
rate_beer_1701,Dungeness Agnew Amber,Dungeness Brewing Company,Amber Ale,
rate_beer_1702,Lakefront Fixed Gear,Lakefront Brewery,Amber Ale,6.5
rate_beer_1703,Freetail Belgian Freetail Ale,Freetail Brewing Co.,Belgian Ale,
rate_beer_1704,Edge Amber The Enabler,Edge Brewing Company,Amber Ale,6.0
rate_beer_1705,Buonconvento Ambrio,Birrificio Angel,Abbey Dubbel,7.2
rate_beer_1706,Barley Mow The Fez Amber,Barley Mow Brewing Company,Amber Ale,4.5
rate_beer_1707,360Â° Pacific Red #45,360Â° Brewing,Amber Ale,4.5
rate_beer_1708,Fixture Fox River Red Ale,Fixture Brewing Company,Amber Ale,5.9
rate_beer_1709,Lumberjack Railhead Red Ale,Lumberjack Brewing Company,Amber Ale,5.8
rate_beer_1710,Waen Hanging Rock,Waen,Amber Ale,5.6
rate_beer_1711,Lucky Labrador Rose City Red Ale,Lucky Labrador Brewing Company,Amber Ale,4.9
rate_beer_1712,Thirsty Monk Electrum Autumn Ale,Thirsty Monk Pub and Brewery,Amber Ale,5.5
rate_beer_1713,3 Sheeps Baaad Boy Black Wheat,3 Sheeps Brewing Company,Dunkelweizen,5.5
rate_beer_1714,Flying Fish Pescade Rojo Grande,Flying Fish Brewing Company,American Strong Ale,9.0
rate_beer_1715,Allendale End 67 Ruby Tuesday,Allendale,Bitter,4.5
rate_beer_1716,Rock Creek Red Ale,Chesapeake Bay Brewing &#40;formerly Rock Creek&#41;,American Pale Ale,
rate_beer_1717,Ballast Point Victory at Sea - Rum Raisin and Cinnamon,Ballast Point Brewing Company,Imperial Porter,10.0
rate_beer_1718,Angelic Arch Amber,Angelic Brewing Company,Premium Bitter/ESB,
rate_beer_1719,8 Wired Chardonnay Barrel Aged Saeson,Renaissance Brewing,Saison,7.0
rate_beer_1720,Great Lakes x Amsterdam x Bar Hop Misdemeanor,Great Lakes Brewing &#40;Ontario&#41;,Session IPA,4.0
rate_beer_1721,3 Freaks Freaks Amber,3 Freaks Brewery,Amber Ale,7.8
rate_beer_1722,Feral Nan_s Driving,Feral Brewing Co.,Amber Ale,3.2
rate_beer_1723,Son Pampa,Ca l_Arenys - Cervezas Guineu,Brown Ale,5.0
rate_beer_1724,Glentworth Spellbound,Glentworth,Golden Ale/Blond Ale,4.0
rate_beer_1725,Brewsters School_s Out PB&J Brownie,Brewsters Brewing Co. - Alberta,Spice/Herb/Vegetable,
rate_beer_1726,Dodgeton Creek Red_s Dirty Lil_ Ale,Dodgeton Creek Brewing Company,Amber Ale,6.5
rate_beer_1727,George Killian_s Irish Red ,Coors Brewing Company &#40;MillerCoors&#41;,Amber Lager/Vienna,4.9
rate_beer_1728,North Sound Here_s Your Damn Amber,North Sound Brewing Company,Amber Ale,5.6
rate_beer_1729,Badger Export Ale,Badger &#40;Hall & Woodhouse&#41;,Premium Bitter/ESB,4.8
rate_beer_1730,Angry Chair Red Ale - Rose Hips and Juniper Berries,Angry Chair Brewing,Amber Ale,5.8
rate_beer_1731,Belly Love Bunk Off&#033;,Belly Love Brewing Company,Amber Ale,5.1
rate_beer_1732,GoatHouse Dirty Redhead,GoatHouse Brewing,Smoked,7.5
rate_beer_1733,AB BiÃ¨re La Margoulette de NoÃ«l,AB BiÃ¨re,Belgian Strong Ale,8.0
rate_beer_1734,Muddy York Unearthed Amber Ale,Muddy York Brewing Co,Amber Ale,5.2
rate_beer_1735,Cricket Hill Fall Festivus,Cricket Hill Brewing Co.,Premium Bitter/ESB,5.1
rate_beer_1736,5 Seasons Westside Red-Headed Stepchild,5 Seasons Westside,Saison,
rate_beer_1737,Freedom Soho Red,Freedom,Amber Lager/Vienna,4.7
rate_beer_1738,Ruosniemen Pikkupomo,Ruosniemen panimo,American Pale Ale,6.0
rate_beer_1739,Rock Bottom Chicago My-O-My Amber Rye,Rock Bottom Chicago,Specialty Grain,5.5
rate_beer_1740,Det Lille Bryggeri Celebration Ale #4 Festbier,Det Lille Bryggeri &#40;Roskilde _l&#41;,Amber Ale,5.0
rate_beer_1741,Free State The Vortex Red,Free State Brewing Company,Amber Ale,6.1
rate_beer_1742,B&T Tinker,B&T Brewery,Bitter,4.5
rate_beer_1743,406 Snowy Owl Scotch Ale,406 Brewing Company,Scotch Ale,6.2
rate_beer_1744,Solemn Oath Axe Scar Pig,Solemn Oath Brewery,Amber Ale,5.6
rate_beer_1745,Heartland Fresh Hop Amber Lager,Greenpoint Beer Works,Amber Lager/Vienna,5.25
rate_beer_1746,Block Alias Amber,Block Brewing Company,Amber Ale,5.9
rate_beer_1747,Hillbilly FU2 Amber Ale,Maiden Wines LLC,Amber Ale,5.7
rate_beer_1748,Armstrong Ales St. George_s Ginger Brown Ale,Armstrong Ales,Brown Ale,4.5
rate_beer_1749,La Cotta di Giulietta e Romeo Birra Verona Rossa,Birrificio Mastino,Amber Lager/Vienna,5.5
rate_beer_1750,Denver Beer 549 Lohi Amber Ale,Denver Beer Company,Amber Ale,5.8
rate_beer_1751,Zeroday Critical Condition,Zeroday Brewing Company,American Strong Ale,
rate_beer_1752,Red Eye S.H.R. American Amber - Horizon,Red Eye Brewing Company,Amber Ale,5.0
rate_beer_1753,Backshore Hop Solo,Backshore Brewing Company,India Pale Ale &#40;IPA&#41;,6.2
rate_beer_1754,Hoppy Face Amber Ale,Hoppy Brewing Company,India Pale Ale &#40;IPA&#41;,6.1
rate_beer_1755,La Micro Guato Gato,La Micro Brewing Co.,Spice/Herb/Vegetable,
rate_beer_1756,Bear Republic Toyon Brut,Bear Republic Brewing Company,Sour/Wild Ale,5.5
rate_beer_1757,Broken Horn Blood Of My Enemies,Broken Horn Brewing Company,Mead,9.0
rate_beer_1758,Brays Redeye IPA,Brays Brewing,India Pale Ale &#40;IPA&#41;,
rate_beer_1759,Port Townsend Santa Kisser,Port Townsend Brewing Company,Spice/Herb/Vegetable,
rate_beer_1760,Ascension Amber,Ascension Brewing Company,Amber Ale,5.8
rate_beer_1761,Stewarts Rough Sesh,Stewarts Brewing Company,Amber Ale,4.7
rate_beer_1762,Brutopia Frosty Morning Amber Ale,Brutopia,Amber Ale,5.0
rate_beer_1763,Elk Street Oakley_s Amber,Elk Street Brewery,Amber Ale,4.6
rate_beer_1764,Conshohocken In Amber Clad,Conshohocken Brewing Co.,Amber Ale,6.6
rate_beer_1765,Ale Asylum Velveteen Habit,Ale Asylum,India Pale Ale &#40;IPA&#41;,7.5
rate_beer_1766,Rivertowne Sow Your Oats Red Ale,Rivertowne Pour House,Specialty Grain,5.4
rate_beer_1767,Siren Liquid Mistress,Siren,Amber Ale,5.8
rate_beer_1768,Belder Red Ginger Ale,Belder,Spice/Herb/Vegetable,5.0
rate_beer_1769,Border Town Firehouse 28 Red Ale,Border Town Pub Brewery & Eatery,Amber Ale,5.1
rate_beer_1770,8 Wired Fresh HopWired,8 Wired Brewing,India Pale Ale &#40;IPA&#41;,7.3
rate_beer_1771,4T_s Santas Sack,4T_s,Golden Ale/Blond Ale,4.2
rate_beer_1772,Boundary Road Brewer_s Cut Red Baron,Independent Breweries NZ &#40;Boundary Road&#41;,Amber Ale,5.6
rate_beer_1773,Gallows Hill Amber Ale,Two Rivers Brewing Company,Amber Ale,5.5
rate_beer_1774,Big Island Red Sea of Cacao,Big Island Brewhaus,Spice/Herb/Vegetable,8.7
rate_beer_1775,18th Street Villain,18th Street Brewery,Imperial IPA,8.9
rate_beer_1776,Due South Red Hoptober,Due South Brewing Co.,Amber Ale,5.5
rate_beer_1777,Cascade Lakes Slippery Slope,Cascade Lakes Brewing Co.,English Strong Ale,6.4
rate_beer_1778,Flat 12 Red Oat-tober,Flat 12 Bierwerks,Specialty Grain,4.7
rate_beer_1779,Yak and Yeti Rupee Red,Yak and Yeti,Amber Ale,
rate_beer_1780,Michael_s Genuine Home Brew,Back Forty Beer Company,Golden Ale/Blond Ale,
rate_beer_1781,Kaktus Amber Late Hop Ale,Kaktus Brewing Company,Amber Ale,5.0
rate_beer_1782,Arch Rock Brewer_s Select Series #  2: Trident Black IPA,Arch Rock Brewing Company,Black IPA,6.0
rate_beer_1783,Moosehead Boundary Ale,Moosehead Brewery,Amber Ale,5.3
rate_beer_1784,Solemn Oath Man vs. Internet vs. Mothra,Solemn Oath Brewery,Belgian Strong Ale,9.0
rate_beer_1785,Main Seidla Amber Spezial,Brauhaus Binkert / Main Seidla,Amber Ale,5.5
rate_beer_1786,Gold Camp Mamies Amber,Gold Camp Brewing Company,Amber Ale,4.7
rate_beer_1787,Wendlandt Humpy Humpy Amber Ale,CervecerÃ­a Wendlandt,Amber Ale,5.4
rate_beer_1788,La Cumbre Tank 10 Red,La Cumbre Brewing Company,Amber Ale,6.8
rate_beer_1789,Lost Province Compass Rose Amber Ale,Lost Province Brewing Company,Amber Ale,5.5
rate_beer_1790,Archibald Orchards Canadian Maple,Archibald Orchards and Estate Winery,Cider,
rate_beer_1791,Mountain State Almost Heaven Amber Ale,Mountain State Brewing Co.,Amber Ale,5.2
rate_beer_1792,Barrier Calm It,Barrier Brewing Company,Amber Ale,5.2
rate_beer_1793,Marstons Single Hop Saphir,Marstons,Amber Ale,4.0
rate_beer_1794,Redfish Angry Monk Belgian Ale,Redfish New Orleans Brewhouse,Belgian Ale,6.7
rate_beer_1795,Sick N Twisted Balls of Fire,Sick N Twisted Brewing Company,Spice/Herb/Vegetable,8.5
rate_beer_1796,Beachside High Tide Black Beer with Pomegranate,Florida Beer Company,Schwarzbier,
rate_beer_1797,Outer Banks Ruddy_s Rye I.P.A.,Outer Banks Brewing Station,Specialty Grain,
rate_beer_1798,Barba Roja Barrel Aged Red Ale,Barba Roja de Anapa,American Strong Ale,9.0
rate_beer_1799,7venth Sun Imperial Maple Bacon Glazed Donut Porter,7venth Sun Brewery,Imperial Porter,8.8
rate_beer_1800,Liberty Myrtle Beach So Fresh And So Steam,Liberty Brewery & Grill - Myrtle Beach,California Common,5.4
rate_beer_1801,Sankt Gallen Kitakamakura no Megumi,Sankt Gallen Brewery,Amber Ale,5.0
rate_beer_1802,ShinDigger City Shuffle Red Ale,ShinDigger,Amber Ale,5.1
rate_beer_1803,Dia De Los Muertos Death Becomes You Amber Ale,CervecerÃ­a Mexicana,Amber Ale,5.5
rate_beer_1804,Shugborough N_KD At The Swan,Shugborough  (Titanic),Golden Ale/Blond Ale,4.5
rate_beer_1805,Central City Red Racer Gingerhead Gingerbread Stout,Central City Brewers + Distillers,Stout,6.0
rate_beer_1806,Nevin_s Amberosia,Nevin_s Brewing Company,Amber Ale,5.2
rate_beer_1807,8 Wired Brett Pilsner,Renaissance Brewing,Sour/Wild Ale,5.0
rate_beer_1808,Snowy Mountain Lone Ranger Red,Snowy Mountain Brewery,Amber Ale,7.0
rate_beer_1809,Alamo Amber Lager,Alamo Beer Company,Amber Lager/Vienna,5.5
rate_beer_1810,Get Well Hector_s Bell Amber Ale,Get Well,Amber Ale,5.0
rate_beer_1811,3 Fonteinen Druiven Geuze Malvasia Rosso,Brouwerij 3 Fonteinen,Lambic Style - Fruit,8.0
rate_beer_1812,Cheriton Amber Gambler,Flowerpots,Bitter,3.9
rate_beer_1813,Lake Effect Aged Red Ale,Lake Effect Brewing Company,American Strong Ale,8.0
rate_beer_1814,La Rouget de Lisle Crin Blanc,La Rouget de Lisle,Amber Lager/Vienna,6.0
rate_beer_1815,Fifty West Gaddy_s Irish Red Ale,Fifty West Brewing Company,Irish Ale,6.0
rate_beer_1816,Archers Poleaxed,Archers &#40;Evan Evans&#41;,Premium Bitter/ESB,5.0
rate_beer_1817,Right Brain Looping Owl,Right Brain Brewery,Amber Ale,6.5
rate_beer_1818,Deschutes Fadeaway Amber Ale,Deschutes Brewery,Amber Ale,6.5
rate_beer_1819,Wrecking Bar Penny for your Thoughts Copper Ale,Wrecking Bar Brewpub,Amber Ale,5.1
rate_beer_1820,Feather Falls Coyote Spirit Amber Ale,Feather Falls Brewing Company,Amber Ale,4.25
rate_beer_1821,7 Seas Cutt_s NW Amber Ale,7 Seas Brewing,Amber Ale,6.2
rate_beer_1822,Certified Originals Check Yourself Before You Wreck Yourself,Niagara College Teaching Brewery,India Pale Ale &#40;IPA&#41;,9.0
rate_beer_1823,Acoustic Ales Road to the Abbey,Acoustic Ales Brewing Experiment,Belgian Ale,5.8
rate_beer_1824,10 Barrel Frosty_s Revenge ,10 Barrel Brewing &#40;AB InBev&#41;,Belgian Strong Ale,7.0
rate_beer_1825,Lompoc Bourbon Barrel Aged Proletariat Red Ale,Lompoc Brewing,Amber Ale,6.4
rate_beer_1826,Right Brain Cherry Queen Amber Ale,Right Brain Brewery,Fruit Beer,5.1
rate_beer_1827,Hops Flying Squirrel Nut Brown Ale,Hops Grillhouse & Brewery &#40;Corp HQ&#41;,Brown Ale,4.4
rate_beer_1828,DC Brau / Oliver_s Burial at Sea,DC Brau Brewing Company,Mild Ale,4.3
rate_beer_1829,Broken Tooth Great Land Campfire Lager,Broken Tooth Brewing Company,Smoked,5.6
rate_beer_1830,Batch &#40;AUS&#41; Statler Amber Ale,Batch Brewing Company &#40;AUS&#41;,Amber Ale,5.2
rate_beer_1831,Artzner Perle Des _les,Artzner,Fruit Beer,7.0
rate_beer_1832,3 Sheeps Autumnal Hoppiness Harvest Ale,3 Sheeps Brewing Company,American Strong Ale,7.2
rate_beer_1833,Bad Seed Raspberry Red Ale,Bad Seed,Fruit Beer,4.3
rate_beer_1834,Bridger Session Amber Ale,Bridger Brewing,Amber Ale,4.8
rate_beer_1835,Sly Fox M. Bier Amber,Sly Fox Brewing Company,American Pale Ale,5.7
rate_beer_1836,One Barrel Wrenclaw Red Ale,One Barrel Brewing Company,Amber Ale,6.0
rate_beer_1837,Rogue Captain Sigs Deadliest Ale &#40;Northwestern Ale&#41;,Rogue Ales,India Pale Ale &#40;IPA&#41;,6.2
rate_beer_1838,Mooselick Moose Hide Amber Ale,Mooselick Brewing,Amber Ale,5.0
rate_beer_1839,Nebraska / Rock Brothers 311 Amber Ale,Nebraska Brewing Company,Amber Ale,
rate_beer_1840,Heavy Riff Shady Lane Amber Ale,Heavy Riff Brewing Company,Amber Ale,4.5
rate_beer_1841,Rupert_s Match The Drapes Amber Ale,Rupert_s Brew House,Amber Ale,5.9
rate_beer_1842,Clockwork Cartside Red,Clockwork &#40;Maclay&#41;,Amber Ale,4.4
rate_beer_1843,Thr3e Wise Men Double Pagoda Pit Road Red,Thr3e Wise Men,Imperial IPA,8.5
rate_beer_1844,Alameda Wasco Indian Summer Ale,Alameda Brewing Co.,India Pale Ale &#40;IPA&#41;,6.3
rate_beer_1845,Pump House Firechiefs Red Ale,Pump House Brewery,Amber Ale,5.0
rate_beer_1846,Cottage Delight Metrognome,Staffordshire &#40;prev Leek&#41;,Premium Bitter/ESB,4.5
rate_beer_1847,508 Cocoa for Coconuts&#033;,508 Gastrobrewery,Cream Ale,
rate_beer_1848,Red Lodge Resurrection Doppelbock,Red Lodge Ales,Doppelbock,7.9
rate_beer_1849,Sockeye Freds Raging Red,Sockeye Brewing,Imperial Pils/Strong Pale Lager,6.2
rate_beer_1850,Ale Industries Spring Fling,Ale Industries,Spice/Herb/Vegetable,5.5
rate_beer_1851,Jing A &#40;Blushing Geija&#41; Koji Red Ale ,Jing A &#40;&#20140;A&#41; Capital Brewing Co.,Specialty Grain,6.2
rate_beer_1852,Dieu du Ciel Clef des Champs,Dieu du Ciel,Traditional Ale,5.0
rate_beer_1853,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.7
rate_beer_1854,Bold City 1901 Red Ale,Bold City Brewery,American Strong Ale,8.0
rate_beer_1855,De la Soif Barbe Torte AmbrÃ©e Au BlÃ© Noir,De la Soif,BiÃ¨re de Garde,5.0
rate_beer_1856,Burdock Fresh Hop Pale Ale,Burdock,American Pale Ale,6.4
rate_beer_1857,Old Abbey Brett Trois Red Rye ISA,Old Abbey Ales,Session IPA,4.2
rate_beer_1858,ChÃ¢teau de Moulinsard La Rousse Au Bourbon ,Riva Brouwerij  &#40;Duvel-Moortgat&#41;,Belgian Ale,4.7
rate_beer_1859,Willoughby American Amber Ale,Willoughby Brewing Co.,Amber Ale,5.5
rate_beer_1860,Pokertree Red Earl Ruby Ale,Pokertree,Amber Ale,5.5
rate_beer_1861,HOPe Bohemic,La Vella Caravana,Amber Ale,6.0
rate_beer_1862,Flathead Lake Dock Start Amber Ale,Flathead Lake Brewing Company,Amber Ale,5.6
rate_beer_1863,Speakeasy Wet Hop Prohibition Red Ale,Speakeasy Ales and Lagers,Amber Ale,6.1
rate_beer_1864,Blind Bat Eye Chart Ale,Blind Bat Brewery,Premium Bitter/ESB,5.0
rate_beer_1865,Emerson_s Brewers Reserve Oreti Red,Emerson_s Brewing Company &#40;Lion Breweries - NZ&#41;,India Pale Ale &#40;IPA&#41;,6.0
rate_beer_1866,Big Alice No. 0066 - Red Oak IPA,Big Alice Brewing,Imperial IPA,11.7
rate_beer_1867,Firetrucker First Responder Red,Firetrucker Brewery,Amber Ale,5.2
rate_beer_1868,Nevin_s Red Ain_t Dead / ReplicAle 2014,Nevin_s Brewing Company,Amber Ale,6.0
rate_beer_1869,Aguila del Sur Premium Rubia,Aguila del Sur,Premium Lager,4.5
rate_beer_1870,Lake Placid Barkeater Amber Ale,Lake Placid Pub & Brewery,Amber Ale,5.0
rate_beer_1871,Naked City Scarlet Street,Naked City Brewing,American Strong Ale,
rate_beer_1872,HopDog BeerWorks Zombie Fish Puncher,HopDog BeerWorks,India Pale Ale &#40;IPA&#41;,6.5
rate_beer_1873,Freetail Fluck_s Incapacitor,Freetail Brewing Co.,Amber Ale,6.4
rate_beer_1874,Hoppy Stony Face Red Ale,Hoppy Brewing Company,Amber Ale,5.6
rate_beer_1875,Butterfield Bridalveil Amber Ale,Butterfield Brewing Company,Amber Ale,5.7
rate_beer_1876,Dragas Pacific at Sunset,Dragas Brewing,Amber Ale,5.6
rate_beer_1877,Deva Amber,VG Noster,Amber Ale,6.0
rate_beer_1878,Catawba Valley King Coconut Porter,Catawba Valley Brewing Company,Porter,5.4
rate_beer_1879,Barrier Willamette Valley Amber Ale,Barrier Brewing Company,Amber Ale,5.2
